cilk_workers,avg_parlaytime_orig,std_parlaytime_orig,avg_parlaytime_test,std_parlaytime_test
1.0,0.14566000000000004,0.01717530050300201,0.14992999999999998,0.018065002512855453
2.0,0.16980500000000004,0.01480712755114203,0.16461,0.00765072407993965
4.0,0.12048999999999999,0.0038521217666713475,0.117395,0.0016794344286098228
8.0,0.09442999999999999,0.004875513468235667,0.099915,0.02496568750568626
14.0,0.08227,0.0037683027032283257,0.08418,0.002983745438556255
28.0,0.09387,0.003067332116968992,0.09457499999999999,0.0027262611760431174
