cilk_workers,avg_parlaytime_orig,std_parlaytime_orig,avg_parlaytime_test,std_parlaytime_test
1.0,0.15036,0.017561213241866745,0.15852000000000002,0.021971766572485455
2.0,0.17014,0.010150882772085965,0.16672000000000003,0.0073389802819565746
4.0,0.12076500000000001,0.003966341944544446,0.118,0.0020726286386336095
8.0,0.09439999999999998,0.003046827513125224,0.09369000000000001,0.0023133252439314547
14.0,0.08442999999999999,0.0053564619116097814,0.082765,0.003439442274249523
28.0,0.092235,0.0022790291099962995,0.098165,0.003885367286032097
