cilk_workers,avg_parlaytime_orig,std_parlaytime_orig,avg_parlaytime_test,std_parlaytime_test
1.0,7.582440000000001,0.03810991582528778,7.692315000000001,0.04534374296764429
2.0,3.9798599999999995,0.05118003722669918,4.017245000000001,0.059750811269541994
4.0,2.096515,0.08525620999144441,2.092845,0.0645911145510539
8.0,1.1496550000000003,0.07128059066297895,1.1630099999999999,0.06592657718209984
14.0,0.684885,0.0635884901452092,0.69276,0.06302639714311857
28.0,0.37242,0.04109363633664489,0.38521,0.054544283312784145
