cilk_workers,avg_parlaytime_orig,std_parlaytime_orig,avg_parlaytime_test,std_parlaytime_test
1.0,7.956559999999999,0.06912491667454768,7.800739999999999,0.0794385455954209
2.0,4.075015,0.06470657881626302,3.9965650000000004,0.0752585457640945
4.0,2.125279999999999,0.10919551080034096,2.08691,0.11433903371805686
8.0,1.17351,0.07308273537933782,1.1571,0.08253890948484456
14.0,0.7055749999999998,0.07836232227691814,0.698705,0.0856590946718444
28.0,0.38731,0.067631920990329,0.39039,0.0721752246455221
