cilk_workers,avg_parlaytime_orig,std_parlaytime_orig,avg_parlaytime_test,std_parlaytime_test
1.0,7.998614999999999,0.0695326827735291,7.73193,0.07513713147516203
2.0,4.09428,0.07309074820854006,4.027624999999999,0.07899144440680703
4.0,2.1305899999999998,0.10055209123947435,2.100345,0.10832754169403871
8.0,1.18024,0.09439946699225082,1.16349,0.08357497673850768
14.0,0.706075,0.08322655747068392,0.695095,0.06275904191513175
28.0,0.38657,0.06758909986863734,0.39479000000000003,0.07870178824959578
