cilk_workers,avg_parlaytime_orig,std_parlaytime_orig,avg_parlaytime_test,std_parlaytime_test
1.0,7.6475800000000005,0.08864969854788901,7.738605,0.06836841741623093
2.0,3.987315,0.05762342611162682,4.00158,0.05581154945557045
4.0,2.0814049999999997,0.06283159174374488,2.095735,0.08833574275098628
8.0,1.1431900000000002,0.06357341301287248,1.1528800000000001,0.0620739423251776
14.0,0.6824,0.05704690590807017,0.68938,0.06360157727272922
28.0,0.371045,0.04314263338960052,0.3890350000000001,0.05714254820875136
