cilk_workers,avg_parlaytime_orig,std_parlaytime_orig,avg_parlaytime_test,std_parlaytime_test
1.0,8.388884999999998,0.14853380715655634,8.401,0.05422909492921764
2.0,4.464754999999999,0.05134899655658743,4.5573,0.09850173388802538
4.0,2.2955049999999995,0.05426487159732059,2.31025,0.09776957066167585
8.0,1.198595,0.04318843016364453,1.228435,0.07546438877831194
14.0,0.7415799999999999,0.034999648118531894,0.7346049999999998,0.034192912084847434
28.0,0.44037999999999994,0.028059778293755933,0.44269,0.02762138568878145
