cilk_workers,avg_parlaytime_orig,std_parlaytime_orig,avg_parlaytime_test,std_parlaytime_test
1.0,7.039120000000001,0.0689205996247245,6.7810950000000005,0.07724918991229138
2.0,3.1999700000000004,0.054233628138385094,3.1114249999999997,0.07472535590941982
4.0,1.6795750000000003,0.030467996583127592,1.643125,0.039210026577528936
8.0,0.9033299999999999,0.03039608873730824,0.9093900000000001,0.0375922290401956
14.0,0.53711,0.0342558777130982,0.544035,0.03968538475506942
28.0,0.30306500000000003,0.027397911464773713,0.3049049999999999,0.029930629884169793
