cilk_workers,avg_parlaytime_orig,std_parlaytime_orig,avg_parlaytime_test,std_parlaytime_test
1.0,6.791804999999999,0.09714265947293028,6.675385,0.09349965536103103
2.0,3.104225,0.028403277701887265,3.044975,0.036734722925606124
4.0,1.6337049999999997,0.02662504707186352,1.62159,0.039131880931833056
8.0,0.91455,0.036288993546688235,0.9075599999999999,0.030946616174172888
14.0,0.52843,0.02170190629511852,0.52874,0.021260202504358134
28.0,0.28292,0.01804930673694174,0.28103,0.01708690172401994
